Name,Coin Address,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
DeadSea33,1A9qwtctYmYrCKSegy7RrNCUJxuohwFQmD,30998,9299,126,116304,147302,126863,127,127,0,62,53.0,0.000287,0.0,0.489,0.795,85.0,1.39,45,45,1.0,1.23,1.2,0.0,0
Deadwood,1MRCQrNWiXg8LA4vq6PfYvpdWfyZketSw6,0,0,8,34381,34381,34461,34,34,0,161,146.0,0.000789,0.0,4.67,0.995,90.0,1.8,20,20,1.0,1.23,1.5,0.0,0
Develcuy,1DogCa5wiVZJWFnFDezuw5XssoWWabijnE,1070,321,8,5210,6280,5611,6,6,0,126,110.0,0.000595,0.0,22.5,1.16,86.5,1.51,11,12,0.917,1.0,1.35,0.0,0
Devguy,1QAZtw4SYaMfceg55uL2yarTnDtjySSyXz,0,0,1,12111,12111,12121,12,12,0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.792,9,11,0.818,0.763,0.551,0.0,0
Devtome_Writer,17wwzTrWrk1buS9bxEFdgTsvhiyrDakBZe,0,0,0,10248,10248,10248,10,10,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.58,10,13,0.769,0.658,0.414,0.0,0
Dexter,18jMxk8jqwvgpx4wT48VAb6jGbYNazz4b7,16281,4884,69,93310,109591,98884,99,99,0,9,6.0,0.0000324,0.0,0.091,0.673,67.5,0.492,3,31,0.0968,0.00464,0.498,0.0,0
Dglenn,15b3uWBBfMfhVwsXLYtGzXJ8vAHyjVV1Mu,0,0,22,447204,447204,447424,447,447,0,46,36.0,0.000195,0.0,0.103,0.681,77.5,0.918,79,81,0.975,1.16,0.871,0.0,0
Dhouses,14t1BfWX4gpLzgrHs17fwFA2AWoRdrwzef,0,0,12,47680,47680,47800,6,6,0,48,40.0,0.000216,0.0,1.0,0.854,83.0,1.25,20,21,0.952,1.1,1.12,0.0,0
Diamondcardz,18q45dAKGakQdPkjrg17NrfdiFGKWULwSJ,0,0,2,2079,2079,2099,2,2,0,0,0.0,0.0,0.0,0.0,0.0,90.0,1.8,2,2,1.0,1.23,1.21,0.0,0
Diedicar,1NXSmDdfVdL548RzbzVx6CkUmXFoRZ5yH3,0,0,6,7052,7052,7112,7,7,0,0,0.0,0.0,0.0,0.0,0.0,95.0,2.3,4,4,1.0,1.23,1.51,0.0,0
Dinkleberg,1Mnd6HGYcoNryKT2bkaT55BPsVK1a8o49u,0,0,111,32574,32574,33684,34,34,0,14,11.0,0.0000595,0.0,0.416,0.783,79.5,1.03,35,35,1.0,1.23,0.976,0.0,0
Eammy,1EPRS5bUm6USqLWZf5faBzZF2dXhHdyfgc,0,0,5,9246,9246,9296,9,9,0,0,0.0,0.0,0.0,0.0,0.0,76.0,0.841,8,8,1.0,1.23,0.628,0.0,0
Ecafe,17tRggPGbLBVWFBoySALZXTABD2zSe3kEW,0,0,0,112578,112578,112578,113,113,0,19,15.0,0.0000811,0.0,0.169,0.716,80.0,1.06,16,16,1.0,1.23,0.974,0.0,0
Eeharris,1CfWWyDNUeioJc7TBnqDBDyQKJUYwT7S2Z,217165,65149,4,524637,741802,589826,590,590,0,17,15.0,0.0000811,0.0,0.0288,0.601,90.0,1.8,56,56,1.0,1.23,1.39,0.0,0
Emfox,1Emfox1WswYcd2YucUskRzqfRWKkcm1Jut,0,0,0,5520,5520,5520,6,6,0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.659,1,1,1.0,1.23,0.518,0.0,0
Emilianoz,1EykDePNj9311jvwcUaZczCjNFQ6Ep1zmi,10577,3173,2,13940,24517,17133,17,17,0,1,1.0,0.00000541,0.0,0.0584,0.644,83.0,1.25,1,12,0.0833,0.00324,0.945,0.0,0
Eroxors,1GhARG75QssPfXntVLW5wwpqPP6H2fRbmo,0,0,0,5837,5837,5837,6,6,0,0,0.0,0.0,0.0,0.0,0.0,65.0,0.415,4,4,1.0,1.23,0.372,0.0,0
Estera,14VRNYCwocTSAyPprHnKx12Eim6jDBHYZq,0,0,0,16888,16888,16888,17,17,0,2,2.0,0.0000108,0.0,0.118,0.691,85.0,1.39,0,11,0.0,0.0,1.04,0.0,0
Fheenix,1JvdsgxiJQYAJSE4Tjs3BWbXZk6Kw9mxnB,0,0,272,445084,445084,447804,448,448,0,782,711.0,0.00384,0.0,1.75,0.902,90.0,1.8,186,187,0.995,1.22,1.48,0.0,0
Flam,167fASsEEnKszkd8PdNRMB1HWTnxcNRgbR,0,0,539,99094,99094,104484,104,104,0,199,166.0,0.000897,0.0,1.9,0.91,82.5,1.22,51,53,0.962,1.12,1.12,0.0,0
Foreroz,1ArfuTn3o1NgVCMwnoyxZx6jPKPTmSP9o6,0,0,0,13885,13885,13885,14,14,0,1,1.0,0.00000541,0.0,0.072,0.658,60.0,0.289,18,19,0.947,1.08,0.479,0.0,0
Funkyphantom,1E24V6K3S6tKQksaKCrVCr2sBKicAfs3mr,3458,1037,0,18359,21817,19396,19,19,0,3,2.0,0.0000108,0.0,0.155,0.709,70.0,0.58,0,24,0.0,0.0,0.561,0.0,0
FuzzyBear,18xskifRMWUtMzbHSzQi7rEWF5upmktgF2,0,0,12,23545,23545,23665,24,24,0,186,150.0,0.000811,0.0,7.86,1.05,80.0,1.06,23,32,0.719,0.56,1.01,0.0,0
Gabcab,14JoB7XgPE57yZ4G57YrEFSurf35TGBE8t,0,0,0,7303,7303,7303,7,7,0,0,0.0,0.0,0.0,0.0,0.0,76.0,0.841,0,4,0.0,0.0,0.504,0.0,0
Giftculturewriting,16GGzGGsTtzvUdTHoWFJtWXXWdpPWwxr3u,0,0,11,42125,42125,42235,42,42,0,36,32.0,0.000173,0.0,0.852,0.84,88.0,1.63,18,18,1.0,1.23,1.35,0.0,0
Glongsword,1CRfD8qjUd8uKnYX35oxz8qAYrCnn2Zryc,0,0,0,1110,1110,1110,1,1,0,1,1.0,0.00000541,0.0,0.901,0.845,90.0,1.8,0,1,0.0,0.0,1.34,0.0,0
Gordonpt8,1AX3yEymMf5RDfZK6YSXpG9GEQt3ffRbm9,0,0,0,2856,2856,2856,3,3,0,3,2.0,0.0000108,0.0,1.05,0.858,70.0,0.58,6,6,1.0,1.23,0.728,0.0,0
Gorgorom,1EgZsQ6zxrA5bCtMMR1uWAcjfqt7n8GNRJ,8082,2424,34,26055,34137,28819,29,29,0,37,30.0,0.000162,0.0,1.28,0.875,80.0,1.06,26,26,1.0,1.23,1.02,0.0,0
Grantbills,1Dz6fEZma7bUwnGo44yRjgduP71cWtkgS4,0,0,3,28347,28347,28377,28,28,0,21,15.0,0.0000811,0.0,0.74,0.829,73.0,0.701,11,19,0.579,0.334,0.702,0.0,0
Grasssusan,17uJkuoL5ub3ZjXmqTmmQLjkG8sN9bNqir,0,0,0,4297,4297,4297,4,4,0,0,0.0,0.0,0.0,0.0,0.0,90.0,1.8,2,2,1.0,1.23,1.21,0.0,0
Grc,1FxaZmCkaqkKxbBz52fNAMe9bRn2GoECvf,1550,465,0,709,2259,1174,1,1,0,0,0.0,0.0,0.0,0.0,0.0,91.5,1.94,2,2,1.0,1.23,1.29,0.0,0
Hayek,1KqMSjRnFpeWQUhDh3p2tGtRnPuZV486sM,0,0,9,41636,41636,41726,42,42,0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.792,18,58,0.31,0.0752,0.483,0.0,0
Heliumbm,1Fm4p5nVbKxaYaQz4kuANQG2scDBLRvECJ,0,0,0,17649,17649,17649,18,18,0,2,1.0,0.00000541,0.0,0.113,0.688,67.5,0.492,3,5,0.6,0.363,0.538,0.0,0
Hellinoos,1GnJic1ATC7R7cbzBR6Q7Yqziv7bwj8aQY,0,0,0,14731,14731,14731,15,15,0,0,0.0,0.0,0.0,0.0,0.0,80.0,1.06,4,4,1.0,1.23,0.759,0.0,0
Hellscabane,1G3FNG9ogDBxygJJxst5mH1oUeCS7UF12e,0,0,0,25360,25360,25360,25,25,0,4,4.0,0.0000216,0.0,0.158,0.711,87.5,1.59,20,20,1.0,1.23,1.29,0.0,0
Hemingway,1Mrin7GnKsBPJ78mqZiChKzNtY5WC84WFZ,0,0,0,24213,24213,24213,24,24,0,18,13.0,0.0000703,0.0,0.743,0.829,71.0,0.618,0,18,0.0,0.0,0.62,0.0,0
Hunterbunter,17qBxPE1e84se785Yn3BupFRPPekEc15Pv,0,0,6,28913,28913,28973,29,29,0,32,31.0,0.000168,0.0,1.1,0.862,94.5,2.25,3,7,0.429,0.163,1.62,0.0,0
IanBerble,1P6NSPXyGxPsetEE1qjWnvpPyZk3qnNboR,0,0,0,1078,1078,1078,1,1,0,1,1.0,0.00000541,0.0,0.928,0.847,77.5,0.918,1,1,1.0,1.23,0.928,0.0,0
Ibrennan,14TM5MS9J3TZF2ZmAW91kCxVUHxeWTtLji,0,0,0,1009,1009,1009,1,1,0,0,0.0,0.0,0.0,0.0,0.0,85.0,1.39,1,1,1.0,1.23,0.96,0.0,0
Icoin,18HfzUZXGA3FZ1BM8abEmjBT9Wg52qQ4Sr,0,0,0,492,492,492,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0
Iheartcryptocoin,1N6SqcHmzSzs1cCe4wEt7Mo84m2p74stts,61,18,0,68476,68537,68494,68,68,0,20,15.0,0.0000811,0.0,0.292,0.756,75.0,0.792,19,19,1.0,1.23,0.825,0.0,0
Ikstarr,1eN1Gw2UUWTdrNrCS6qukx76JBNmpZBUV,0,0,13,40001,40001,40131,40,40,0,6,5.0,0.000027,0.0,0.15,0.707,85.0,1.39,6,6,1.0,1.23,1.17,0.0,0
Iluveunc,199BUHDPHwpzyzVzmTw6V2jeqYfEpVuwMu,0,0,0,32483,32483,32483,32,32,0,38,31.0,0.000168,0.0,1.17,0.867,82.0,1.19,13,13,1.0,1.23,1.09,0.0,0
Imatt1990,17czLaECADux6yASXbxLLPqvnTSc9sD2PN,0,0,0,3942,3942,3942,4,4,0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.792,2,2,1.0,1.23,0.598,0.0,0
Infoporter,1EyUQD2gwHExXnJKSkhGeQsGwAPUuVvwcE,0,0,0,1338,1338,1338,1,1,0,3,2.0,0.0000108,0.0,2.24,0.925,75.0,0.792,3,4,0.75,0.62,0.815,0.0,0
Jackjack,19QkqAza7BHFTuoz9N8UQkryP4E9jHo4N3,0,0,0,1099,1099,1099,1,1,0,158,140.0,0.000757,0.0,143.8,1.4,88.0,1.63,1,1,1.0,1.23,1.52,0.0,0
JackRussell,1CcWpm9HSqZwE96H3SeB7V1QGUhGHfxJh,0,0,1,15657,15657,15667,16,16,0,8,6.0,0.0000324,0.0,0.511,0.799,75.5,0.816,7,11,0.636,0.418,0.771,0.0,0
Jasinlee,1Ahu957fXXwhJ5LqmpxMFHVWwSQ7h4PkXb
Jdean1,1AKHyiMrE5e648KYdvzHDcJcf8QBPjSnXR,0,0,0,2552,2552,2552,3,3,0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.792,0,3,0.0,0.0,0.475,0.0,0
Jdlrexy,16DV7iL8wVyozq973rj2qA3Zw4r7mvnAKc,0,0,0,2009,2009,2009,2,2,0,0,0.0,0.0,0.0,0.0,0.0,85.0,1.39,1,1,1.0,1.23,0.96,0.0,0
Jeffusher,127t5jPqpiowffJyKKFg9MBLwG17V5fdL2,0,0,0,1582,1582,1582,2,2,0,0,0.0,0.0,0.0,0.0,0.0,65.0,0.415,3,3,1.0,1.23,0.372,0.0,0
Jessiewaterfield,1BjvzSbfC2MhAVG2xvhkjuXZxApB8CgCnn,0,0,0,9327,9327,9327,9,9,0,2,2.0,0.0000108,0.0,0.214,0.733,86.5,1.51,1,5,0.2,0.0263,1.13,0.0,0
Jimfoxy,1JV7QdytMkA3crx9L1FM2dTBqaQ5itXy5u,0,0,1,31753,31753,31763,32,32,0,2,2.0,0.0000108,0.0,0.063,0.649,90.0,1.8,5,5,1.0,1.23,1.4,0.0,0
Jonnylitecoin,1DjLPFai2gtHmwWJSsFYGaLAmyLLGqyDWt,0,0,0,13430,13430,13430,13,13,0,0,0.0,0.0,0.0,0.0,0.0,90.0,1.8,0,6,0.0,0.0,1.08,0.0,0
Jungle_dave,14itNE5APTMtXzNZteDeZNkNH2AUJQY1Zh,0,0,0,1775,1775,1775,2,2,0,1,1.0,0.00000541,0.0,0.563,0.806,75.0,0.792,0,1,0.0,0.0,0.717,0.0,0
Kermett,1PArJ2bvbUdexQj9ubBgtnNWyRNz3BkvGs,0,0,0,4219,4219,4219,4,4,0,2,1.0,0.00000541,0.0,0.474,0.793,67.5,0.492,6,6,1.0,1.23,0.656,0.0,0
Kickaha4,12RuaN5UvZYkMn4BiiS4mMoffe3mgjzZMU,0,0,0,130175,130175,130175,130,130,0,12,10.0,0.0000541,0.0,0.0922,0.674,84.0,1.32,17,20,0.85,0.836,1.08,0.0,0
Kimlle,1BoXo1RmQ6NKfZ7RHKscpWLKu8vcXXpjBD,0,0,0,5187,5187,5187,5,5,0,27,16.0,0.0000865,0.0,5.21,1.01,60.0,0.289,22,22,1.0,1.23,0.598,0.0,0
Knotwork,121Pb2BBrU7C61vBdWCKVuFFmaEZr6xFAX,61298,18389,0,0,61298,18389,18,18,0,59,45.0,0.000243,0.0,3.21,0.958,75.0,0.792,18,95,0.189,0.0231,0.765,0.0,0
Kochmann799,1H3hhmQxp2eqpScyubM65HuJZ9dMnPSzqY,0,0,2,8364,8364,8384,8,8,0,12,8.0,0.0000432,0.0,1.43,0.885,70.0,0.58,11,11,1.0,1.23,0.737,0.0,0
Koguma,1NPRz7rKMi83gJSEnztFddr96oJbqqAZmj,102,30,18,4268,4370,4478,4,4,0,41,35.0,0.000189,0.0,9.16,1.06,85.0,1.39,5,6,0.833,0.797,1.24,0.0,0
Kumala,1MUpAKKjyM56gxfKkW4LTHkWRcCFRx2y12,0,0,0,2192,2192,2192,2,2,0,3,3.0,0.0000162,0.0,1.37,0.881,82.5,1.22,0,2,0.0,0.0,0.995,0.0,0
Lawyer,13B9eDYgwTdhfWHgQXYT8EWNpL3uV4Ffie,0,0,0,74977,74977,74977,75,75,0,18,15.0,0.0000811,0.0,0.24,0.741,80.0,1.06,0,45,0.0,0.0,0.858,0.0,0
Leojane,15szdWSCEVAvXVEKsrEtcKNtCfmo69drZ9,0,0,42,9268,9268,9688,10,10,0,9,8.0,0.0000432,0.0,0.929,0.847,86.0,1.47,3,5,0.6,0.363,1.17,0.0,0
Mabtc,1NqxTQ7D9w3oukfpYda8GHnXSYxr9xFoQS,0,0,51,88806,88806,89316,89,89,0,274,235.0,0.00127,0.0,3.07,0.954,85.0,1.39,14,53,0.264,0.0511,1.13,0.0,0
Maitotoxin,1EZpys8PMP8bZxs2tFTY5T7cimmVMZAxuw,0,0,0,5973,5973,5973,6,6,0,3,2.0,0.0000108,0.0,0.502,0.797,62.5,0.347,0,3,0.0,0.0,0.448,0.0,0
Marticps,12UVr7jmrEitXQfzDPXAQ7etiVaa21p4iT,2195,658,13,0,2195,788,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0
Masscash,1MKs5SjcfA7a58vn9kjfcDkHkPoJFdUcz5,0,0,0,48908,48908,48908,49,49,0,103,83.0,0.000449,0.0,2.11,0.919,80.0,1.06,88,88,1.0,1.23,1.03,0.0,0
Matt608,1Ks4roXAZj45sXRsWMfGqmAPmDoWZ9TAko,0,0,43,199062,199062,199492,199,199,0,32,26.0,0.000141,0.0,0.16,0.712,80.0,1.06,50,50,1.0,1.23,0.973,0.0,0
Max2838,1EZPbtmx7YiDfM2YVThbrbEgC6b86SqFL9,0,0,123,69312,69312,70542,71,71,0,8,5.0,0.000027,0.0,0.113,0.688,64.5,0.401,0,116,0.0,0.0,0.447,0.0,0
Maximilian_Wilhelm,1BroUgeCemQvWeYBekpFyEFGZVqrXnrtQ9,0,0,3,86134,86134,86164,86,86,0,8,7.0,0.0000378,0.0,0.0928,0.674,85.0,1.39,0,23,0.0,0.0,1.04,0.0,0
Melodiemuse,1GJt2nDUrVinYyDFJuWMkkK1Urod5nH72F,213,63,9,25012,25225,25165,25,25,0,20,19.0,0.000103,0.0,0.795,0.834,93.5,2.14,34,34,1.0,1.23,1.66,0.0,0
Merockstar,161J2C45hLh6SecXoRBMbbPGJAv7VdkfEK,0,0,3,24778,24778,24808,25,25,0,124,113.0,0.000611,0.0,5.0,1.0,90.0,1.8,12,12,1.0,1.23,1.51,0.0,0
Metallicsoul92,1MZbzzaLJfZb6tkwgBbGX5ayeCbQJaYDwc,823,246,0,1661,2484,1907,2,2,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.58,0,3,0.0,0.0,0.348,0.0,0
Meta-p02,1Q4wj8JfZNGgRFYrk2bfWvqcqH1Y9YVNn9,0,0,0,2897,2897,2897,3,3,0,1,1.0,0.00000541,0.0,0.345,0.768,90.0,1.8,1,1,1.0,1.23,1.44,0.0,0
Metazilla,1CJSRunQtPQsiZRK7vznyeCfyDTb2kxGA8,0,0,4,21459,21459,21499,21,21,0,18,16.0,0.0000865,0.0,0.837,0.839,90.0,1.8,0,9,0.0,0.0,1.33,0.0,0
Millipede,15PCkrTqyHKaq96gLNqegYPXauXxNJj5ht,0,0,0,1374,1374,1374,1,1,0,1,1.0,0.00000541,0.0,0.728,0.827,80.0,1.06,2,2,1.0,1.23,1.01,0.0,0
Mistercoin,1PxUC79jXvZRbewCeRLPm9gtUbzWGdC2h8,0,0,0,4565,4565,4565,5,5,0,9,6.0,0.0000324,0.0,1.97,0.913,65.0,0.415,8,8,1.0,1.23,0.646,0.0,0
Mmenninger,1HU3X37P9rzEY8txjYfdFgQDDWbrVFW9fv,0,0,0,1021,1021,1021,1,1,0,3,2.0,0.0000108,0.0,2.94,0.95,77.5,0.918,0,1,0.0,0.0,0.836,0.0,0
Mosinnagant,19YDEKqv2LNxD5ph3SE5HawZ8Uu84eYsQr,0,0,0,36633,36633,36633,37,37,0,7,6.0,0.0000324,0.0,0.191,0.724,83.0,1.25,17,23,0.739,0.598,1.03,0.0,0
Moviemaven,18PEknMdtM4WzZkva21yHGBKdhaDcAjPWN,0,0,0,21617,21617,21617,22,22,0,4,3.0,0.0000162,0.0,0.185,0.722,80.0,1.06,13,13,1.0,1.23,0.976,0.0,0
Moxy_Jane,184yBE6BY5WRpUvj7pzXjdRaemUByHvgx3,0,0,0,14299,14299,14299,14,14,0,0,0.0,0.0,0.0,0.0,0.0,77.5,0.918,6,7,0.857,0.853,0.636,0.0,0
Mrc,1EZhgmDXpwppCi7g7mSJkLHJDgtXsyTv6P,0,0,0,1239,1239,1239,1,1,0,4,3.0,0.0000162,0.0,3.23,0.959,85.0,1.39,1,1,1.0,1.23,1.25,0.0,0
