Name,Coin Address,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
Mrc,1EZhgmDXpwppCi7g7mSJkLHJDgtXsyTv6P,0,0,0,1239,1239,1239,1,1,0,3,3.0,0.00000548,0.0,2.42,0.914,84.5,1.38,1,1,1.0,1.22,1.23,0.0,0
NascentEngineer,1M77B5gC242QJogTwn62oASgz8j8d79M2U,0,0,25,31058,31058,31308,31,31,0,52,42.0,0.0000767,0.0,1.66,0.893,80.0,1.16,20,20,1.0,1.22,1.09,0.0,0
Nik1ab,1CbZoBeFBEsvVMb3r6sijaAG8djBFhxWwp,0,0,0,3151,3151,3151,3,3,0,0,0.0,0.0,0.0,0.0,0.0,42.5,0.159,0,2,0.0,0.0,0.0956,0.0,0
Ninthaxis,1Hcx2ZWSA1nrp3HgAq8CFu4vyUzo1WAQCc,0,0,0,129681,129681,129681,130,130,0,19,16.0,0.0000292,0.0,0.147,0.769,85.0,1.41,137,137,1.0,1.22,1.2,0.0,0
Novacadian,1MJ21NMydr9dNu65tga6oBDa6coiq3bRXz,0,0,8,6641,6641,6721,7,7,0,41,28.0,0.0000511,0.0,6.1,0.968,67.5,0.683,3,3,1.0,1.22,0.822,0.0,0
Odolvlobo,1CfNKbC9LLwrtZUC7qTwqSuJHk9qyEL5KH,0,0,0,5889,5889,5889,6,6,0,0,0.0,0.0,0.0,0.0,0.0,80.5,1.19,14,14,1.0,1.22,0.835,0.0,0
Ondratra,12QHFnbkJEwv8jmmwcXQqLyfTATqpH1eaq,0,0,0,1293,1293,1293,1,1,0,4,3.0,0.00000548,0.0,3.09,0.928,62.5,0.536,0,1,0.0,0.0,0.6,0.0,0
Operaficionado,19FLaursDZbNyB7Fvj4wjKXYcX8GrZkkGr,0,0,0,34296,34296,34296,34,34,0,2,2.0,0.00000365,0.0,0.0583,0.727,79.0,1.12,6,21,0.286,0.0756,0.897,0.0,0
Overture,1HAXbT4oDvnqH4no64bhttnEdmaHzpxbaH,0,0,12,17799,17799,17919,18,18,0,141,120.0,0.000219,0.0,7.87,0.983,84.0,1.36,15,15,1.0,1.22,1.23,0.0,0
Papacrusher,13mtCyZTnMJRJw9nt7xqbiGU7tXrvkeAJB,0,0,27,32547,32547,32817,33,33,0,685,616.0,0.00113,0.0,20.9,1.04,89.0,1.63,39,41,0.951,1.09,1.4,0.0,0
Paul3,1MPPHP3TLvD4mph9z1GpM5BamB5Pcx5HuT,0,0,0,74039,74039,74039,74,74,0,124,78.0,0.000142,0.0,1.67,0.894,62.5,0.536,48,48,1.0,1.22,0.712,0.0,0
Pb321go,1F5uDaCF8ZP6kiLHvDhWsSNPHP6kwt7udi,205181,61554,0,392775,597956,454329,451,401,50,104,84.0,0.000153,0.0,0.229,0.791,80.0,1.16,41,41,1.0,1.22,1.06,0.976,49
Penguinwriter,1LNL1Zrg5h2z8m9c48fgdMx2uXmN3S5Kch,0,0,197,270067,270067,272037,272,263,9,301,266.0,0.000486,0.0,1.11,0.871,87.5,1.54,49,49,1.0,1.22,1.31,1.21,11
Pepegom,1DHAQVz32aMV85AazVHEz8ryeYAArV5pTc,2120,636,0,0,2120,636,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0
Physicalartcoin,1CPQPfVT9KLsYWpbBhq7sraL9XyxCJ16yB
Prdkojistic,15fLDbRPj14D2wHrgmTDqM1nqQ5keiV2ye,1302,390,0,0,1302,390,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0
Profitofthegods,12MGa1zUdSorJXC4wDFScDmNifye1euKkA,768,230,18,87798,88566,88208,88,78,10,748,604.0,0.0011,0.0,8.48,0.988,80.0,1.16,84,84,1.0,1.22,1.12,1.03,10
Psalm,16y9hCqxESscRnBJwJskJpDACH4qUiRpA8,0,0,0,16775,16775,16775,17,17,0,29,23.0,0.000042,0.0,1.73,0.896,80.0,1.16,13,13,1.0,1.22,1.09,0.0,0
Python,1DTdNS3EksVgYAs7yykVA1eifjEHNqsqaY,529,158,1,3810,4339,3978,4,4,0,5,4.0,0.00000731,0.0,1.26,0.878,70.0,0.765,6,6,1.0,1.22,0.845,0.0,0
Pythonideus,1JZoUrpX6Dc9fEXagFgsvFL63bhTdJpkn6,0,0,15,1350,1350,1500,2,2,0,1,1.0,0.00000183,0.0,0.667,0.844,85.0,1.41,1,1,1.0,1.22,1.22,0.0,0
Randomcount,1CBCR1jCnD57yfwMXsUKbMBaMSrKaBUt3z,0,0,0,12067,12067,12067,12,12,0,1,1.0,0.00000183,0.0,0.0829,0.742,75.0,0.951,1,1,1.0,1.22,0.915,0.0,0
Raptorak,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,2410,723,571,580307,582717,586740,587,583,4,625541,524443.0,0.958,0.0,1066.1,1.33,83.0,1.31,407,407,1.0,1.22,1.31,1.21,5
Redmist,1KmDbkBGYzotq6aVf981H6aN2F5nc1SXdQ,0,0,2,26584,26584,26604,27,27,0,127,83.0,0.000152,0.0,4.77,0.953,65.0,0.606,33,34,0.971,1.14,0.764,0.0,0
Rhurley,18hmGQL2MPqKFUUcjetzmxgTUbdGBV6dAy,0,0,0,4505,4505,4505,5,5,0,0,0.0,0.0,0.0,0.0,0.0,72.5,0.855,4,4,1.0,1.22,0.635,0.0,0
Rich2014,147A5To5oW9ucmeC1gUi3twpdGnz8oP5en,0,0,0,43554,43554,43554,44,44,0,5,4.0,0.00000731,0.0,0.115,0.758,80.0,1.16,31,31,1.0,1.22,1.05,0.0,0
Rjalomos,1Q86adYJ5d5NjCLrwwmr67nNxK4VRJtHyC,0,0,0,2034,2034,2034,2,2,0,2,1.0,0.00000183,0.0,0.983,0.865,70.0,0.765,1,1,1.0,1.22,0.841,0.0,0
Samkary,14Kc27po7uZnUT7FjYwd56efMjSh13dtp9,0,0,4,32853,32853,32893,22,22,0,13,11.0,0.0000201,0.0,0.395,0.818,85.0,1.41,7,7,1.0,1.22,1.21,0.0,0
Scarroll,1LJNcffhYYVzmWLwLHtpJoCunt8netTCfB,0,0,0,1854,1854,1854,2,2,0,4,3.0,0.00000548,0.0,2.16,0.908,65.0,0.606,2,2,1.0,1.22,0.758,0.0,0
Sceeth0,1E1EJnnUP4vEhoAhd7Cotb6n9VwrbeTPY1,0,0,0,9934,9934,9934,10,10,0,0,0.0,0.0,0.0,0.0,0.0,84.0,1.36,2,2,1.0,1.22,0.937,0.0,0
Seasider,1Mcz2GsKL62wNDhMVrDDhDyKzxfkb3MyWG,0,0,21,42657,42657,42867,43,43,0,585,499.0,0.000911,0.0,13.6,1.02,84.5,1.38,10,10,1.0,1.22,1.26,0.0,0
Serena,1Hq7gyvgYCnusxcvosmSy26jXXSudnsgwg,0,0,0,31324,31324,31324,31,31,0,18,15.0,0.0000274,0.0,0.575,0.837,85.0,1.41,8,10,0.8,0.743,1.17,0.0,0
Shakezula,1AyjX2QpTYFnmMFnzD3A2sqosfrrMuKbcz,0,0,40,59777,59777,60177,60,60,0,152,125.0,0.000228,0.0,2.53,0.917,81.5,1.23,37,40,0.925,1.03,1.12,0.0,0
Sharkness,1CR3yFBpsmxHweATvSJDsearBV1XVEWYsa,0,0,17,12096,12096,12266,12,12,0,55,39.0,0.0000712,0.0,4.48,0.95,70.0,0.765,17,17,1.0,1.22,0.866,0.0,0
Shinybitcoins,1GixPRcADerY4KoM6FUKiW4NNgpngshvZ4,0,0,0,37507,37507,37507,38,38,0,10,6.0,0.000011,0.0,0.267,0.798,56.5,0.39,27,28,0.964,1.12,0.586,0.0,0
Sifuphil,19vKdk8KxdLNQ3SXrsx8vWELv96pagKoJd,0,0,41,257652,257652,258062,250,200,50,1268,1121.0,0.00205,0.0,4.91,0.955,87.5,1.54,97,97,1.0,1.22,1.33,1.23,62
Silentwriter,14BL4enKz7LVbgVPQPQ3PUvETm58SA3Q8g,745,223,6,15390,16135,15673,16,14,2,44,36.0,0.0000658,0.0,2.81,0.923,80.0,1.16,18,19,0.947,1.08,1.08,1.0,2
Smeagol,1SMEAGqpm9JSpJ6JZaM5dEBptPTNahpFa,1850,555,47,14422,16272,15447,15,15,0,188,160.0,0.000292,0.0,12.2,1.01,84.0,1.36,43,43,1.0,1.22,1.24,0.0,0
Squeak1972,19a8u1E6k27Up35LyNALRtebzYxkN8nyiV,0,0,0,2142,2142,2142,2,2,0,0,0.0,0.0,0.0,0.0,0.0,77.0,1.03,3,3,1.0,1.22,0.742,0.0,0
Stealtheh,1KZBFKD7NpV7ndufLZfKDdQgRz8nfXEBDm,0,0,0,30631,30631,30631,31,31,0,30,21.0,0.0000384,0.0,0.979,0.865,70.0,0.765,26,28,0.929,1.03,0.822,0.0,0
Surgreen,1K3Kp6tNZ8EY96P6cvVFptuz2ZHH4VzmBb,0,0,0,1236,1236,1236,1,1,0,0,0.0,0.0,0.0,0.0,0.0,55.0,0.359,1,1,1.0,1.22,0.337,0.0,0
Taoski,1H8aDZAS2PPam98Xo3jovbdgRimapnHwNG,0,0,13,34045,34045,34175,34,34,0,70,62.0,0.000113,0.0,2.05,0.905,87.0,1.52,18,18,1.0,1.22,1.3,0.0,0
Tayfun73,1CSAWGJvnr1sC2ZCMjoLzJcvm8emx5Tprm,0,0,189,173688,173688,175578,176,176,0,112,91.0,0.000166,0.0,0.638,0.842,80.0,1.16,90,90,1.0,1.22,1.07,0.0,0
Teknomen,19V8v8PAc3788Z1tSFvcrsLdQu7RpYu5bK,0,0,18,151997,151997,152177,152,108,44,46,30.0,0.0000548,0.0,0.302,0.804,65.0,0.606,70,70,1.0,1.22,0.727,0.671,30
Tenthirtyone,1AXm1qkZZK8QByuPtFA5RFbRKXkf5xGhA5,0,0,2,13123,13123,13143,13,13,0,1,1.0,0.00000183,0.0,0.0761,0.739,64.0,0.577,12,15,0.8,0.743,0.642,0.0,0
Termhn,1HXeAHn3LrCo7Xv6EU1rHsdvoY8nu9RGZL,1058,317,1,5766,6824,6093,6,6,0,6,5.0,0.00000913,0.0,0.985,0.865,87.5,1.54,5,5,1.0,1.22,1.31,0.0,0
Testigodehumanidad,18LCNXnGMzcgHbd43ELKh315tayh3CrKxk,0,0,0,12716,12716,12716,13,13,0,0,0.0,0.0,0.0,0.0,0.0,76.1,0.993,1,1,1.0,1.22,0.718,0.0,0
Thedischarger,1KZKMYixw4PDtu5ZbKqrahRWeAgputuVoc,0,0,3,48008,48008,48038,48,58,0,89,49.0,0.0000895,0.0,1.85,0.899,55.0,0.359,44,44,1.0,1.22,0.607,0.0,0
The_Goat_Master,1KGxe5my4BWjt9CExxPTWBRLVfdfeB6Ery,0,0,12,8175,8175,8295,8,8,0,20,12.0,0.0000219,0.0,2.41,0.914,59.0,0.447,18,18,1.0,1.22,0.664,0.0,0
Theokep,1LaHm9wgGW7ZzRNKATkUNPByeLePzdGGgq,0,0,0,5885,5885,5885,6,6,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.765,3,3,1.0,1.22,0.581,0.0,0
Theuntitled,1LH2DVjCpp9FD62puC9x5ZujonPSmnbkGd,0,0,11,21295,21295,21405,21,13,8,33,28.0,0.0000511,0.0,1.54,0.889,84.0,1.36,11,11,1.0,1.22,1.2,1.11,9
Thinki,18c1UyaQewaUTnD4KzmayqY6JdMaQtcQxw,0,0,4,8142,8142,8182,8,8,0,5,4.0,0.00000731,0.0,0.611,0.84,89.0,1.63,4,4,1.0,1.22,1.35,0.0,0
Thirdrenaissance,1PT6X8xhyxQC1zGTuWzcHwB7iTEZHZGV71,0,0,21,63982,63982,64192,64,64,0,404,347.0,0.000634,0.0,6.29,0.97,85.0,1.41,19,19,1.0,1.22,1.26,0.0,0
Tibbers,16efV75hHY4Z8x1zLxHPjBU4sAucpDK4Vs,0,0,23,102298,102298,102528,103,103,0,352,249.0,0.000455,0.0,3.43,0.934,70.0,0.765,46,47,0.979,1.16,0.856,0.0,0
Tom,15btmQxdDU2ZNDnMUfURmsATjy8iCtZmaF,251,75,0,10103,10354,10178,10,10,0,5,4.0,0.00000731,0.0,0.491,0.829,84.0,1.36,6,6,1.0,1.22,1.19,0.0,0
Tosku,1QEMKqsW3y7EgEefSoCR5DLvUvH4xs5zdJ,2439,731,0,0,2439,731,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0
Trinitypage,1DWsh2UcdVNmFhyJ4iaW9J52zkGJDTGJ7o,0,0,0,3618,3618,3618,4,4,0,76,54.0,0.0000986,0.0,21.0,1.04,70.0,0.765,2,2,1.0,1.22,0.895,0.0,0
Unclejed613,15QBmuWuviM3ZUGtJcukpytpZxvdjiPkCA,0,0,5,6257,6257,6307,6,6,0,23,22.0,0.0000402,0.0,3.65,0.938,95.0,2.0,3,3,1.0,1.22,1.6,0.0,0
Unthinkingbit,17vec4jQGCzMEsTnivizHPaowE715tu2CB,48111,14433,0,84280,132391,98713,99,114,0,1356,1226.0,0.00224,0.0,13.7,1.02,89.5,1.66,22,23,0.957,1.1,1.41,0.0,0
User932326,18VxknkRnvGULt3o76yoXSEpEFYKP7YY4J,0,0,4,9751,9751,9791,9,9,0,92,36.0,0.0000658,0.0,9.4,0.994,39.0,0.122,4,4,1.0,1.22,0.493,0.0,0
Vehementchrome,17WNPSjjBxQF7gkQiFNe1yoZ1DaSgztM7K,0,0,160,140640,140640,142240,142,142,0,68,60.0,0.00011,0.0,0.478,0.827,87.5,1.54,29,29,1.0,1.22,1.3,0.0,0
Veruminnumeris,1KZZaLCMPTh9tiNZ7JDXeZUjr6yPYYwtGD,0,0,0,62696,62696,62696,63,63,0,213,158.0,0.000289,0.0,3.4,0.934,73.5,0.892,24,30,0.8,0.743,0.89,0.0,0
Vilmanoella,14wvMyGUXvJpdW2GbKWCEsMDw5s5Ay2F4r,0,0,0,46868,46868,46868,47,47,0,47,31.0,0.0000566,0.0,1.0,0.866,65.0,0.606,21,21,1.0,1.22,0.745,0.0,0
Wardsmith,1SbC9Y3b5eZkYtEd7dbtzD7eP6rtEMfj5,0,0,0,3539,3539,3539,4,4,0,6,4.0,0.00000731,0.0,1.7,0.894,70.0,0.765,3,3,1.0,1.22,0.849,0.0,0
Wed,1Jtw6vg7Qj5JWfAU2bV5MDSVv7twy12ycY,0,0,0,1145,1145,1145,1,1,0,1,1.0,0.00000183,0.0,0.873,0.859,78.5,1.1,0,1,0.0,0.0,0.916,0.0,0
Weisoq,1Cy9e1Yuwboj63XRkMkT6W6YsGDtYDrsUp,2951,885,39,56366,59317,57641,58,57,1,144,133.0,0.000243,0.0,2.5,0.916,91.5,1.78,19,19,1.0,1.22,1.46,1.35,1
Wekkel,1NtbgQ61TH579orJQEpAZ4zGvgyzLX4L39,0,0,64,19296,19296,19936,20,17,3,38,29.0,0.000053,0.0,1.91,0.901,75.0,0.951,16,16,1.0,1.22,0.963,0.888,3
Whoisthelorax,1JPR1KXGEcUYRReho3KSMMLvmtYpgC5xJc,0,0,101,181438,181438,182448,182,176,6,1929,1461.0,0.00267,0.0,10.6,1.0,75.0,0.951,51,51,1.0,1.22,0.993,0.916,5
WildElf,1EyqcWNcJXVYhRX1C9Bbm9aa6rYiKEzcNp,0,0,0,63057,63057,63057,63,63,0,60,56.0,0.000102,0.0,0.952,0.863,92.5,1.84,21,36,0.583,0.369,1.4,0.0,0
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,0,0,0,294897,294897,294897,295,292,3,514,428.0,0.000782,0.0,1.74,0.896,82.5,1.28,164,190,0.863,0.879,1.13,1.04,3
Worlddev,12anaCGMfLYF39DZV3Wa78bX1VEpmSYVje,0,0,0,5158,5158,5158,5,3,2,5,5.0,0.00000913,0.0,0.969,0.864,98.0,2.21,5,5,1.0,1.22,1.7,1.5,3
Wolf,19RyAFqYTbupyZbv2BG2kobqM8NQnkj2FJ,0,0,0,5542,5542,5542,6,6,0,5,4.0,0.00000731,0.0,0.902,0.86,85.0,1.41,4,4,1.0,1.22,1.23,0.0,0
Wolfmedia,1QGj57UogS6WwbkKxtPe7DKxLqE71ZxY3e,0,0,3,32330,32330,32360,32,32,0,4,4.0,0.00000731,0.0,0.124,0.761,92.5,1.84,15,15,1.0,1.22,1.45,0.0,0
Writeon,13iWtUC2BLvZHQgW7MJRGvDS5uLgvzDCRZ,0,0,0,4125,4125,4125,4,4,0,7,4.0,0.00000731,0.0,1.7,0.894,60.0,0.471,8,8,1.0,1.22,0.673,0.0,0
Xchrix,13Q4drkP51gHsabCUXC5XPEBEUUYurMdvB
Xenophaux,1H5qJrnYG9pPzFZ2zbmKihymnB23ViEbXz,0,0,0,5166,5166,5166,5,5,0,2,1.0,0.00000183,0.0,0.387,0.817,70.0,0.765,3,3,1.0,1.22,0.826,0.0,0
Xeriandros,1AYNWHyhakgigfVaEYx1h87o1mjksWcnkH,0,0,21,199583,199583,199793,200,200,0,84,68.0,0.000124,0.0,0.42,0.821,80.0,1.16,101,102,0.99,1.19,1.06,0.0,0
Yungbull,1NgSfubWAAYrApH5rAe8RYcfdtQTNbWxbo,0,0,0,22244,22244,22244,22,22,0,15,12.0,0.0000219,0.0,0.674,0.845,80.0,1.16,19,19,1.0,1.22,1.07,0.0,0
,Totals,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
,,1206809,362030,3509,8016161,9222970,8413281,8359,7914,470,652453,547499.0,1.0,0.0,8.97,0.76,76.2,1.08,3633,4461,0.803,0.935,0.969,1.06,470
,Date
,2014-07-15
